Jahreszeit;Tagestyp;Zeit von;Zeit bis;Wert;;Jahreszeit;Tagestyp;Zeit von;Zeit bis;Wert;;Jahreszeit;Tagestyp;Zeit von;Zeit bis;Wert
Sommer;Montag - Freitag;00:00;00:15;0.06968;;Übergangszeit;Montag - Freitag;00:00;00:15;0.07316;;Winter;Montag - Freitag;00:00;00:15;0.0752
Sommer;Montag - Freitag;00:15;00:30;0.06656;;Übergangszeit;Montag - Freitag;00:15;00:30;0.06928;;Winter;Montag - Freitag;00:15;00:30;0.07188
Sommer;Montag - Freitag;00:30;00:45;0.06392;;Übergangszeit;Montag - Freitag;00:30;00:45;0.066;;Winter;Montag - Freitag;00:30;00:45;0.06912
Sommer;Montag - Freitag;00:45;01:00;0.06184;;Übergangszeit;Montag - Freitag;00:45;01:00;0.06348;;Winter;Montag - Freitag;00:45;01:00;0.06676
Sommer;Montag - Freitag;01:00;01:15;0.06016;;Übergangszeit;Montag - Freitag;01:00;01:15;0.0618;;Winter;Montag - Freitag;01:00;01:15;0.0648
Sommer;Montag - Freitag;01:15;01:30;0.05888;;Übergangszeit;Montag - Freitag;01:15;01:30;0.06072;;Winter;Montag - Freitag;01:15;01:30;0.0632
Sommer;Montag - Freitag;01:30;01:45;0.05784;;Übergangszeit;Montag - Freitag;01:30;01:45;0.06;;Winter;Montag - Freitag;01:30;01:45;0.06196
Sommer;Montag - Freitag;01:45;02:00;0.05688;;Übergangszeit;Montag - Freitag;01:45;02:00;0.05936;;Winter;Montag - Freitag;01:45;02:00;0.061
Sommer;Montag - Freitag;02:00;02:15;0.05596;;Übergangszeit;Montag - Freitag;02:00;02:15;0.0586;;Winter;Montag - Freitag;02:00;02:15;0.06036
Sommer;Montag - Freitag;02:15;02:30;0.05508;;Übergangszeit;Montag - Freitag;02:15;02:30;0.05772;;Winter;Montag - Freitag;02:15;02:30;0.05992
Sommer;Montag - Freitag;02:30;02:45;0.05428;;Übergangszeit;Montag - Freitag;02:30;02:45;0.05688;;Winter;Montag - Freitag;02:30;02:45;0.05964
Sommer;Montag - Freitag;02:45;03:00;0.0536;;Übergangszeit;Montag - Freitag;02:45;03:00;0.05604;;Winter;Montag - Freitag;02:45;03:00;0.05936
Sommer;Montag - Freitag;03:00;03:15;0.05308;;Übergangszeit;Montag - Freitag;03:00;03:15;0.0554;;Winter;Montag - Freitag;03:00;03:15;0.05904
Sommer;Montag - Freitag;03:15;03:30;0.05264;;Übergangszeit;Montag - Freitag;03:15;03:30;0.05488;;Winter;Montag - Freitag;03:15;03:30;0.05868
Sommer;Montag - Freitag;03:30;03:45;0.05232;;Übergangszeit;Montag - Freitag;03:30;03:45;0.05456;;Winter;Montag - Freitag;03:30;03:45;0.05824
Sommer;Montag - Freitag;03:45;04:00;0.05192;;Übergangszeit;Montag - Freitag;03:45;04:00;0.0544;;Winter;Montag - Freitag;03:45;04:00;0.05772
Sommer;Montag - Freitag;04:00;04:15;0.05152;;Übergangszeit;Montag - Freitag;04:00;04:15;0.05448;;Winter;Montag - Freitag;04:00;04:15;0.05712
Sommer;Montag - Freitag;04:15;04:30;0.05128;;Übergangszeit;Montag - Freitag;04:15;04:30;0.05472;;Winter;Montag - Freitag;04:15;04:30;0.05676
Sommer;Montag - Freitag;04:30;04:45;0.05132;;Übergangszeit;Montag - Freitag;04:30;04:45;0.05524;;Winter;Montag - Freitag;04:30;04:45;0.05684
Sommer;Montag - Freitag;04:45;05:00;0.05192;;Übergangszeit;Montag - Freitag;04:45;05:00;0.05604;;Winter;Montag - Freitag;04:45;05:00;0.05772
Sommer;Montag - Freitag;05:00;05:15;0.05324;;Übergangszeit;Montag - Freitag;05:00;05:15;0.0572;;Winter;Montag - Freitag;05:00;05:15;0.05956
Sommer;Montag - Freitag;05:15;05:30;0.0552;;Übergangszeit;Montag - Freitag;05:15;05:30;0.059;;Winter;Montag - Freitag;05:15;05:30;0.06232
Sommer;Montag - Freitag;05:30;05:45;0.0578;;Übergangszeit;Montag - Freitag;05:30;05:45;0.0618;;Winter;Montag - Freitag;05:30;05:45;0.06588
Sommer;Montag - Freitag;05:45;06:00;0.061;;Übergangszeit;Montag - Freitag;05:45;06:00;0.06596;;Winter;Montag - Freitag;05:45;06:00;0.07008
Sommer;Montag - Freitag;06:00;06:15;0.0648;;Übergangszeit;Montag - Freitag;06:00;06:15;0.07168;;Winter;Montag - Freitag;06:00;06:15;0.07484
Sommer;Montag - Freitag;06:15;06:30;0.0694;;Übergangszeit;Montag - Freitag;06:15;06:30;0.07892;;Winter;Montag - Freitag;06:15;06:30;0.08044
Sommer;Montag - Freitag;06:30;06:45;0.0752;;Übergangszeit;Montag - Freitag;06:30;06:45;0.08752;;Winter;Montag - Freitag;06:30;06:45;0.08724
Sommer;Montag - Freitag;06:45;07:00;0.08244;;Übergangszeit;Montag - Freitag;06:45;07:00;0.09728;;Winter;Montag - Freitag;06:45;07:00;0.09564
Sommer;Montag - Freitag;07:00;07:15;0.09132;;Übergangszeit;Montag - Freitag;07:00;07:15;0.108;;Winter;Montag - Freitag;07:00;07:15;0.1058
Sommer;Montag - Freitag;07:15;07:30;0.1016;;Übergangszeit;Montag - Freitag;07:15;07:30;0.11936;;Winter;Montag - Freitag;07:15;07:30;0.11736
Sommer;Montag - Freitag;07:30;07:45;0.1128;;Übergangszeit;Montag - Freitag;07:30;07:45;0.131;;Winter;Montag - Freitag;07:30;07:45;0.12984
Sommer;Montag - Freitag;07:45;08:00;0.12448;;Übergangszeit;Montag - Freitag;07:45;08:00;0.1426;;Winter;Montag - Freitag;07:45;08:00;0.1426
Sommer;Montag - Freitag;08:00;08:15;0.13616;;Übergangszeit;Montag - Freitag;08:00;08:15;0.15372;;Winter;Montag - Freitag;08:00;08:15;0.1552
Sommer;Montag - Freitag;08:15;08:30;0.14672;;Übergangszeit;Montag - Freitag;08:15;08:30;0.16348;;Winter;Montag - Freitag;08:15;08:30;0.16696
Sommer;Montag - Freitag;08:30;08:45;0.15504;;Übergangszeit;Montag - Freitag;08:30;08:45;0.1708;;Winter;Montag - Freitag;08:30;08:45;0.17728
Sommer;Montag - Freitag;08:45;09:00;0.15992;;Übergangszeit;Montag - Freitag;08:45;09:00;0.17476;;Winter;Montag - Freitag;08:45;09:00;0.18548
Sommer;Montag - Freitag;09:00;09:15;0.1606;;Übergangszeit;Montag - Freitag;09:00;09:15;0.17468;;Winter;Montag - Freitag;09:00;09:15;0.191
Sommer;Montag - Freitag;09:15;09:30;0.15784;;Übergangszeit;Montag - Freitag;09:15;09:30;0.17128;;Winter;Montag - Freitag;09:15;09:30;0.19348
Sommer;Montag - Freitag;09:30;09:45;0.15284;;Übergangszeit;Montag - Freitag;09:30;09:45;0.16572;;Winter;Montag - Freitag;09:30;09:45;0.19256
Sommer;Montag - Freitag;09:45;10:00;0.14672;;Übergangszeit;Montag - Freitag;09:45;10:00;0.15912;;Winter;Montag - Freitag;09:45;10:00;0.18796
Sommer;Montag - Freitag;10:00;10:15;0.14076;;Übergangszeit;Montag - Freitag;10:00;10:15;0.15252;;Winter;Montag - Freitag;10:00;10:15;0.1798
Sommer;Montag - Freitag;10:15;10:30;0.13596;;Übergangszeit;Montag - Freitag;10:15;10:30;0.14692;;Winter;Montag - Freitag;10:15;10:30;0.17028
Sommer;Montag - Freitag;10:30;10:45;0.13344;;Übergangszeit;Montag - Freitag;10:30;10:45;0.14332;;Winter;Montag - Freitag;10:30;10:45;0.16196
Sommer;Montag - Freitag;10:45;11:00;0.13436;;Übergangszeit;Montag - Freitag;10:45;11:00;0.1426;;Winter;Montag - Freitag;10:45;11:00;0.15744
Sommer;Montag - Freitag;11:00;11:15;0.13912;;Übergangszeit;Montag - Freitag;11:00;11:15;0.14524;;Winter;Montag - Freitag;11:00;11:15;0.15844
Sommer;Montag - Freitag;11:15;11:30;0.1456;;Übergangszeit;Montag - Freitag;11:15;11:30;0.14948;;Winter;Montag - Freitag;11:15;11:30;0.1626
Sommer;Montag - Freitag;11:30;11:45;0.151;;Übergangszeit;Montag - Freitag;11:30;11:45;0.15292;;Winter;Montag - Freitag;11:30;11:45;0.16668
Sommer;Montag - Freitag;11:45;12:00;0.15252;;Übergangszeit;Montag - Freitag;11:45;12:00;0.15332;;Winter;Montag - Freitag;11:45;12:00;0.16736
Sommer;Montag - Freitag;12:00;12:15;0.14824;;Übergangszeit;Montag - Freitag;12:00;12:15;0.14908;;Winter;Montag - Freitag;12:00;12:15;0.16236
Sommer;Montag - Freitag;12:15;12:30;0.13976;;Übergangszeit;Montag - Freitag;12:15;12:30;0.14152;;Winter;Montag - Freitag;12:15;12:30;0.15324
Sommer;Montag - Freitag;12:30;12:45;0.12964;;Übergangszeit;Montag - Freitag;12:30;12:45;0.13264;;Winter;Montag - Freitag;12:30;12:45;0.14252
Sommer;Montag - Freitag;12:45;13:00;0.12036;;Übergangszeit;Montag - Freitag;12:45;13:00;0.12448;;Winter;Montag - Freitag;12:45;13:00;0.13272
Sommer;Montag - Freitag;13:00;13:15;0.11388;;Übergangszeit;Montag - Freitag;13:00;13:15;0.11864;;Winter;Montag - Freitag;13:00;13:15;0.12584
Sommer;Montag - Freitag;13:15;13:30;0.10988;;Übergangszeit;Montag - Freitag;13:15;13:30;0.11492;;Winter;Montag - Freitag;13:15;13:30;0.12164
Sommer;Montag - Freitag;13:30;13:45;0.10768;;Übergangszeit;Montag - Freitag;13:30;13:45;0.11268;;Winter;Montag - Freitag;13:30;13:45;0.11924
Sommer;Montag - Freitag;13:45;14:00;0.10636;;Übergangszeit;Montag - Freitag;13:45;14:00;0.11128;;Winter;Montag - Freitag;13:45;14:00;0.11788
Sommer;Montag - Freitag;14:00;14:15;0.10528;;Übergangszeit;Montag - Freitag;14:00;14:15;0.11016;;Winter;Montag - Freitag;14:00;14:15;0.11688
Sommer;Montag - Freitag;14:15;14:30;0.10448;;Übergangszeit;Montag - Freitag;14:15;14:30;0.10924;;Winter;Montag - Freitag;14:15;14:30;0.11608
Sommer;Montag - Freitag;14:30;14:45;0.10396;;Übergangszeit;Montag - Freitag;14:30;14:45;0.10852;;Winter;Montag - Freitag;14:30;14:45;0.1156
Sommer;Montag - Freitag;14:45;15:00;0.10388;;Übergangszeit;Montag - Freitag;14:45;15:00;0.108;;Winter;Montag - Freitag;14:45;15:00;0.1154
Sommer;Montag - Freitag;15:00;15:15;0.10424;;Übergangszeit;Montag - Freitag;15:00;15:15;0.10768;;Winter;Montag - Freitag;15:00;15:15;0.1156
Sommer;Montag - Freitag;15:15;15:30;0.10488;;Übergangszeit;Montag - Freitag;15:15;15:30;0.10748;;Winter;Montag - Freitag;15:15;15:30;0.116
Sommer;Montag - Freitag;15:30;15:45;0.1054;;Übergangszeit;Montag - Freitag;15:30;15:45;0.10732;;Winter;Montag - Freitag;15:30;15:45;0.11652
Sommer;Montag - Freitag;15:45;16:00;0.10552;;Übergangszeit;Montag - Freitag;15:45;16:00;0.10716;;Winter;Montag - Freitag;15:45;16:00;0.11708
Sommer;Montag - Freitag;16:00;16:15;0.10512;;Übergangszeit;Montag - Freitag;16:00;16:15;0.107;;Winter;Montag - Freitag;16:00;16:15;0.11764
Sommer;Montag - Freitag;16:15;16:30;0.10468;;Übergangszeit;Montag - Freitag;16:15;16:30;0.10736;;Winter;Montag - Freitag;16:15;16:30;0.11908
Sommer;Montag - Freitag;16:30;16:45;0.10484;;Übergangszeit;Montag - Freitag;16:30;16:45;0.10884;;Winter;Montag - Freitag;16:30;16:45;0.1224
Sommer;Montag - Freitag;16:45;17:00;0.10636;;Übergangszeit;Montag - Freitag;16:45;17:00;0.11212;;Winter;Montag - Freitag;16:45;17:00;0.1286
Sommer;Montag - Freitag;17:00;17:15;0.1096;;Übergangszeit;Montag - Freitag;17:00;17:15;0.11756;;Winter;Montag - Freitag;17:00;17:15;0.13824
Sommer;Montag - Freitag;17:15;17:30;0.11432;;Übergangszeit;Montag - Freitag;17:15;17:30;0.12476;;Winter;Montag - Freitag;17:15;17:30;0.15036
Sommer;Montag - Freitag;17:30;17:45;0.12;;Übergangszeit;Montag - Freitag;17:30;17:45;0.13304;;Winter;Montag - Freitag;17:30;17:45;0.16356
Sommer;Montag - Freitag;17:45;18:00;0.12612;;Übergangszeit;Montag - Freitag;17:45;18:00;0.1418;;Winter;Montag - Freitag;17:45;18:00;0.1764
Sommer;Montag - Freitag;18:00;18:15;0.13228;;Übergangszeit;Montag - Freitag;18:00;18:15;0.15044;;Winter;Montag - Freitag;18:00;18:15;0.18776
Sommer;Montag - Freitag;18:15;18:30;0.13836;;Übergangszeit;Montag - Freitag;18:15;18:30;0.15876;;Winter;Montag - Freitag;18:15;18:30;0.19724
Sommer;Montag - Freitag;18:30;18:45;0.14428;;Übergangszeit;Montag - Freitag;18:30;18:45;0.16664;;Winter;Montag - Freitag;18:30;18:45;0.20476
Sommer;Montag - Freitag;18:45;19:00;0.15004;;Übergangszeit;Montag - Freitag;18:45;19:00;0.17396;;Winter;Montag - Freitag;18:45;19:00;0.2102
Sommer;Montag - Freitag;19:00;19:15;0.1554;;Übergangszeit;Montag - Freitag;19:00;19:15;0.18036;;Winter;Montag - Freitag;19:00;19:15;0.2134
Sommer;Montag - Freitag;19:15;19:30;0.15952;;Übergangszeit;Montag - Freitag;19:15;19:30;0.18504;;Winter;Montag - Freitag;19:15;19:30;0.21384
Sommer;Montag - Freitag;19:30;19:45;0.1614;;Übergangszeit;Montag - Freitag;19:30;19:45;0.1868;;Winter;Montag - Freitag;19:30;19:45;0.21104
Sommer;Montag - Freitag;19:45;20:00;0.15992;;Übergangszeit;Montag - Freitag;19:45;20:00;0.18464;;Winter;Montag - Freitag;19:45;20:00;0.20444
Sommer;Montag - Freitag;20:00;20:15;0.1546;;Übergangszeit;Montag - Freitag;20:00;20:15;0.178;;Winter;Montag - Freitag;20:00;20:15;0.19392
Sommer;Montag - Freitag;20:15;20:30;0.1466;;Übergangszeit;Montag - Freitag;20:15;20:30;0.1682;;Winter;Montag - Freitag;20:15;20:30;0.1808
Sommer;Montag - Freitag;20:30;20:45;0.13764;;Übergangszeit;Montag - Freitag;20:30;20:45;0.15712;;Winter;Montag - Freitag;20:30;20:45;0.16672
Sommer;Montag - Freitag;20:45;21:00;0.12944;;Übergangszeit;Montag - Freitag;20:45;21:00;0.14672;;Winter;Montag - Freitag;20:45;21:00;0.15332
Sommer;Montag - Freitag;21:00;21:15;0.1232;;Übergangszeit;Montag - Freitag;21:00;21:15;0.13844;;Winter;Montag - Freitag;21:00;21:15;0.14204
Sommer;Montag - Freitag;21:15;21:30;0.11864;;Übergangszeit;Montag - Freitag;21:15;21:30;0.13188;;Winter;Montag - Freitag;21:15;21:30;0.13272
Sommer;Montag - Freitag;21:30;21:45;0.11492;;Übergangszeit;Montag - Freitag;21:30;21:45;0.1264;;Winter;Montag - Freitag;21:30;21:45;0.12508
Sommer;Montag - Freitag;21:45;22:00;0.11128;;Übergangszeit;Montag - Freitag;21:45;22:00;0.1212;;Winter;Montag - Freitag;21:45;22:00;0.11872
Sommer;Montag - Freitag;22:00;22:15;0.10712;;Übergangszeit;Montag - Freitag;22:00;22:15;0.11564;;Winter;Montag - Freitag;22:00;22:15;0.11324
Sommer;Montag - Freitag;22:15;22:30;0.10248;;Übergangszeit;Montag - Freitag;22:15;22:30;0.10984;;Winter;Montag - Freitag;22:15;22:30;0.10832
Sommer;Montag - Freitag;22:30;22:45;0.09748;;Übergangszeit;Montag - Freitag;22:30;22:45;0.10392;;Winter;Montag - Freitag;22:30;22:45;0.10368
Sommer;Montag - Freitag;22:45;23:00;0.09232;;Übergangszeit;Montag - Freitag;22:45;23:00;0.09812;;Winter;Montag - Freitag;22:45;23:00;0.09892
Sommer;Montag - Freitag;23:00;23:15;0.0872;;Übergangszeit;Montag - Freitag;23:00;23:15;0.09252;;Winter;Montag - Freitag;23:00;23:15;0.09388
Sommer;Montag - Freitag;23:15;23:30;0.08224;;Übergangszeit;Montag - Freitag;23:15;23:30;0.0872;;Winter;Montag - Freitag;23:15;23:30;0.08872
Sommer;Montag - Freitag;23:30;23:45;0.0776;;Übergangszeit;Montag - Freitag;23:30;23:45;0.0822;;Winter;Montag - Freitag;23:30;23:45;0.08372
Sommer;Montag - Freitag;23:45;00:00;0.07336;;Übergangszeit;Montag - Freitag;23:45;00:00;0.07748;;Winter;Montag - Freitag;23:45;00:00;0.07912
Sommer;Samstag;00:00;00:15;0.07088;;Übergangszeit;Samstag;00:00;00:15;0.07448;;Winter;Samstag;00:00;00:15;0.07708
Sommer;Samstag;00:15;00:30;0.06924;;Übergangszeit;Samstag;00:15;00:30;0.07232;;Winter;Samstag;00:15;00:30;0.07628
Sommer;Samstag;00:30;00:45;0.06804;;Übergangszeit;Samstag;00:30;00:45;0.07068;;Winter;Samstag;00:30;00:45;0.07608
Sommer;Samstag;00:45;01:00;0.06676;;Übergangszeit;Samstag;00:45;01:00;0.06924;;Winter;Samstag;00:45;01:00;0.07584
Sommer;Samstag;01:00;01:15;0.06512;;Übergangszeit;Samstag;01:00;01:15;0.06776;;Winter;Samstag;01:00;01:15;0.07504
Sommer;Samstag;01:15;01:30;0.06316;;Übergangszeit;Samstag;01:15;01:30;0.06624;;Winter;Samstag;01:15;01:30;0.07368
Sommer;Samstag;01:30;01:45;0.06116;;Übergangszeit;Samstag;01:30;01:45;0.0648;;Winter;Samstag;01:30;01:45;0.072
Sommer;Samstag;01:45;02:00;0.05936;;Übergangszeit;Samstag;01:45;02:00;0.06348;;Winter;Samstag;01:45;02:00;0.07008
Sommer;Samstag;02:00;02:15;0.05792;;Übergangszeit;Samstag;02:00;02:15;0.06236;;Winter;Samstag;02:00;02:15;0.06812
Sommer;Samstag;02:15;02:30;0.05684;;Übergangszeit;Samstag;02:15;02:30;0.0614;;Winter;Samstag;02:15;02:30;0.06616
Sommer;Samstag;02:30;02:45;0.05596;;Übergangszeit;Samstag;02:30;02:45;0.06044;;Winter;Samstag;02:30;02:45;0.06432
Sommer;Samstag;02:45;03:00;0.05524;;Übergangszeit;Samstag;02:45;03:00;0.05936;;Winter;Samstag;02:45;03:00;0.06264
Sommer;Samstag;03:00;03:15;0.05452;;Übergangszeit;Samstag;03:00;03:15;0.05812;;Winter;Samstag;03:00;03:15;0.0612
Sommer;Samstag;03:15;03:30;0.05388;;Übergangszeit;Samstag;03:15;03:30;0.05688;;Winter;Samstag;03:15;03:30;0.06
Sommer;Samstag;03:30;03:45;0.05328;;Übergangszeit;Samstag;03:30;03:45;0.05584;;Winter;Samstag;03:30;03:45;0.05912
Sommer;Samstag;03:45;04:00;0.05276;;Übergangszeit;Samstag;03:45;04:00;0.05524;;Winter;Samstag;03:45;04:00;0.05852
Sommer;Samstag;04:00;04:15;0.05236;;Übergangszeit;Samstag;04:00;04:15;0.0552;;Winter;Samstag;04:00;04:15;0.05828
Sommer;Samstag;04:15;04:30;0.05208;;Übergangszeit;Samstag;04:15;04:30;0.0556;;Winter;Samstag;04:15;04:30;0.05832
Sommer;Samstag;04:30;04:45;0.05192;;Übergangszeit;Samstag;04:30;04:45;0.05624;;Winter;Samstag;04:30;04:45;0.05872
Sommer;Samstag;04:45;05:00;0.05192;;Übergangszeit;Samstag;04:45;05:00;0.05688;;Winter;Samstag;04:45;05:00;0.05936
Sommer;Samstag;05:00;05:15;0.05212;;Übergangszeit;Samstag;05:00;05:15;0.05744;;Winter;Samstag;05:00;05:15;0.06024
Sommer;Samstag;05:15;05:30;0.05256;;Übergangszeit;Samstag;05:15;05:30;0.05792;;Winter;Samstag;05:15;05:30;0.06132
Sommer;Samstag;05:30;05:45;0.05332;;Übergangszeit;Samstag;05:30;05:45;0.05852;;Winter;Samstag;05:30;05:45;0.0624
Sommer;Samstag;05:45;06:00;0.0544;;Übergangszeit;Samstag;05:45;06:00;0.05936;;Winter;Samstag;05:45;06:00;0.06348
Sommer;Samstag;06:00;06:15;0.056;;Übergangszeit;Samstag;06:00;06:15;0.06068;;Winter;Samstag;06:00;06:15;0.06452
Sommer;Samstag;06:15;06:30;0.05844;;Übergangszeit;Samstag;06:15;06:30;0.06316;;Winter;Samstag;06:15;06:30;0.06616
Sommer;Samstag;06:30;06:45;0.06216;;Übergangszeit;Samstag;06:30;06:45;0.06768;;Winter;Samstag;06:30;06:45;0.06912
Sommer;Samstag;06:45;07:00;0.0676;;Übergangszeit;Samstag;06:45;07:00;0.075;;Winter;Samstag;06:45;07:00;0.0742
Sommer;Samstag;07:00;07:15;0.07508;;Übergangszeit;Samstag;07:00;07:15;0.08568;;Winter;Samstag;07:00;07:15;0.08184
Sommer;Samstag;07:15;07:30;0.08436;;Übergangszeit;Samstag;07:15;07:30;0.09868;;Winter;Samstag;07:15;07:30;0.09172
Sommer;Samstag;07:30;07:45;0.09516;;Übergangszeit;Samstag;07:30;07:45;0.11288;;Winter;Samstag;07:30;07:45;0.10312
Sommer;Samstag;07:45;08:00;0.10716;;Übergangszeit;Samstag;07:45;08:00;0.12696;;Winter;Samstag;07:45;08:00;0.1154
Sommer;Samstag;08:00;08:15;0.11992;;Übergangszeit;Samstag;08:00;08:15;0.13988;;Winter;Samstag;08:00;08:15;0.12808
Sommer;Samstag;08:15;08:30;0.13264;;Übergangszeit;Samstag;08:15;08:30;0.15136;;Winter;Samstag;08:15;08:30;0.141
Sommer;Samstag;08:30;08:45;0.14436;;Übergangszeit;Samstag;08:30;08:45;0.16136;;Winter;Samstag;08:30;08:45;0.15408
Sommer;Samstag;08:45;09:00;0.15416;;Übergangszeit;Samstag;08:45;09:00;0.16984;;Winter;Samstag;08:45;09:00;0.16736
